playlist_url,year,track_id,track_name,track_popularity,album,artist_id,artist_name,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,0DiDStADDVh3SvAsoJAFMk,Only Human,70,Happiness Begins,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,"['boy band', 'pop']",76,0.795,0.496,0,-5.883,1,0.0722,0.108,0.0,0.0645,0.874,94.01,183000,4
https://open.spotify.com/playlist/37i9dQZF1DX1vSJnMeoy3V,2006,2ajhenDRiiAnCHHjsIOHhJ,Laffy Taffy,68,Down for Life,4AllEJE7mVkhhyUV6DjqPz,D4L,"['atl hip hop', 'crunk', 'dirty south rap', 'old school atlanta hip hop', 'southern hip hop']",51,0.891,0.439,7,-7.994,0,0.428,0.0351,0.0,0.0932,0.622,77.499,224253,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,38iU2jg98IZZEIJPrP7aWD,Till the World Ends,65,Femme Fatale (Deluxe Version),26dSoYclwsYLMAKD3tpOr4,Britney Spears,"['dance pop', 'pop']",81,0.693,0.705,8,-5.747,1,0.0665,0.0228,0.0,0.202,0.45,131.951,237947,4
https://open.spotify.com/playlist/37i9dQZF1DX0h0QnLkMBl4,2014,5Nm9ERjJZ5oyfXZTECKmRt,Stay With Me,85,In The Lonely Hour,2wY79sveU1sp5g7SokKOiI,Sam Smith,"['pop', 'uk pop']",83,0.418,0.42,0,-6.444,1,0.0414,0.588,6.39e-05,0.11,0.184,84.094,172724,4
https://open.spotify.com/playlist/37i9dQZF1DX0h0QnLkMBl4,2014,0ZfByLXCeKchuj7zi1CJ0S,Stolen Dance,76,Sadnecessary (Bonus Track Version),1hzfo8twXdOegF3xireCYs,Milky Chance,"['german pop', 'modern rock']",73,0.879,0.565,11,-8.809,1,0.037,0.412,0.000239,0.0798,0.685,114.009,313627,4
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,4SSnFejRGlZikf02HLewEF,bury a friend,75,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,"['art pop', 'pop']",89,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,193143,4
https://open.spotify.com/playlist/37i9dQZF1DWWzQTBs5BHX9,2005,0avjVeujL8PYfm8tKKszLH,Ass Like That,55,Encore,7dGJo4pcD2V6oG8kP0tJRR,Eminem,"['detroit hip hop', 'hip hop', 'rap']",90,0.646,0.796,2,-6.152,1,0.366,0.409,0.0,0.107,0.676,83.093,265480,4
https://open.spotify.com/playlist/37i9dQZF1DX0P7PzzKwEKl,2002,3U8UHbqKeR0jlkg8Qlwunr,Handbags And Gladrags,58,Just Enough Education To Perform,21UJ7PRWb3Etgsu99f8yo8,Stereophonics,"['britpop', 'welsh rock']",63,0.328,0.726,3,-3.935,1,0.0312,0.0286,0.000643,0.167,0.21,134.639,277387,4
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,6V7g6qM8wheMivMWrzbPTM,Leave Me Alone,70,LOVE FOR GUALA,2HUwZ0kumzCSlhFcjFZfpp,Flipp Dinero,"['melodic rap', 'trap']",57,0.792,0.743,7,-2.806,1,0.0851,0.107,0.0,0.183,0.742,150.024,195637,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,0zREtnLmVnt8KUJZZbSdla,Wavin' Flag,58,Troubadour,7pGyQZx9thVa8GxMBeXscB,K'NAAN,['reggae fusion'],60,0.625,0.699,0,-6.416,1,0.0729,0.13,0.0,0.238,0.717,75.974,220520,4
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,6BIcjFZIVDZxNAcofRFPx4,So Gone,63,After The Storm,6nzxy2wXs6tLgzEtqOkEi2,Monica,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",63,0.618,0.552,8,-6.863,1,0.0981,0.176,0.0,0.252,0.586,81.975,242773,4
https://open.spotify.com/playlist/37i9dQZF1DX8XZ6AUo9R4R,2016,6b3b7lILUJqXcp6w9wNQSm,Cheap Thrills (feat. Sean Paul),67,Cheap Thrills (feat. Sean Paul),5WUlDfRSoLAfcVSX1WnrxN,Sia,"['australian dance', 'australian pop', 'pop']",84,0.592,0.8,6,-4.931,0,0.215,0.0561,2.01e-06,0.0775,0.728,89.972,224813,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,7szuecWAPwGoV1e5vGu8tl,In Your Eyes,77,After Hours,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",95,0.667,0.719,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,237520,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,0gY2iq0xJPRoIB1PScKSw4,Honey Bee,63,Red River Blue (Deluxe Edition),1UTPBmNbXNTittyMJrNkvw,Blake Shelton,"['classic oklahoma country', 'contemporary country', 'country', 'country road', 'modern country rock']",69,0.481,0.849,4,-5.131,1,0.0385,0.00167,1.49e-06,0.121,0.723,205.57,210720,4
https://open.spotify.com/playlist/5GhQiRkGuqzpWZSE7OU4Se,2021,6fRxMU4LWwyaSSowV441IU,Beautiful Mistakes (feat. Megan Thee Stallion),27,Beautiful Mistakes (feat. Megan Thee Stallion),04gDigrS5kc9YWfZHwBETP,Maroon 5,['pop'],85,0.713,0.676,10,-5.483,1,0.027,0.0377,0.0,0.154,0.721,99.048,227395,4
https://open.spotify.com/playlist/37i9dQZF1DWTWdbR13PQYH,2004,1gVVSmhWjci8l9Vrsl6HaS,Vertigo,65,How To Dismantle An Atomic Bomb,51Blml2LZPmy7TTiAg47vQ,U2,"['irish rock', 'permanent wave', 'rock']",78,0.416,0.819,9,-3.974,1,0.0613,0.000138,0.00108,0.147,0.632,140.083,193520,4
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,85,Hollywood's Bleeding,246dkjvS1zLTtiykXe5h60,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']",88,0.755,0.522,2,-4.368,1,0.0575,0.533,0.0,0.0685,0.925,89.96,157560,4
https://open.spotify.com/playlist/37i9dQZF1DX3j9EYdzv2N9,2007,3wKKkGVn7cVSfgPeYYIiXG,Kiss Kiss (feat. T-Pain),72,Exclusive (Expanded Edition),7bXgB6jMjp9ATFy66eO08Z,Chris Brown,"['r&b', 'rap']",87,0.729,0.658,10,-3.386,0,0.225,0.0506,0.0,0.0693,0.551,140.043,250667,3
https://open.spotify.com/playlist/37i9dQZF1DX0h0QnLkMBl4,2014,3DmW6y7wTEYHJZlLo1r6XJ,Shower,78,Shower,4obzFoKoKRHIphyHzJ35G3,Becky G,"['latin pop', 'latin viral pop', 'rap latina', 'reggaeton', 'trap latino', 'urbano latino']",78,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,206167,4
https://open.spotify.com/playlist/37i9dQZF1DXe2bobNYDtW8,2018,7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (with Metro Boomin),83,Without Warning,4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",80,0.88,0.428,9,-8.28,1,0.206,0.149,5.05e-05,0.114,0.333,100.007,172800,4
https://open.spotify.com/playlist/37i9dQZF1DX9ukdrXQLJGZ,2015,41Fflg7qHiVOD6dEPvsCzO,Worth It (feat. Kid Ink),74,Reflection (Deluxe),1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,"['girl group', 'pop', 'talent show']",69,0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-06,0.118,0.594,99.987,224573,4
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,5W83ErFkO3aKAIS1WMi6u0,Secreto,72,Secreto,2R21vXR83lH98kGeO99Y66,Anuel AA,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']",87,0.807,0.803,11,-4.156,1,0.126,0.602,0.00853,0.136,0.706,91.987,258800,4
https://open.spotify.com/playlist/37i9dQZF1DX0P7PzzKwEKl,2002,4kvdX9zzsix7jYHsRVkVUH,A Moment Like This,53,Thankful,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,"['dance pop', 'pop', 'talent show']",74,0.414,0.572,8,-3.918,1,0.0311,0.163,0.0,0.115,0.16,145.184,228280,4
https://open.spotify.com/playlist/5GhQiRkGuqzpWZSE7OU4Se,2021,40uMIn2zJLAQhNXghRjBed,Motley Crew,73,Motley Crew,246dkjvS1zLTtiykXe5h60,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']",88,0.797,0.631,3,-3.818,0,0.0786,0.0904,3.71e-06,0.0998,0.288,129.915,184213,4
https://open.spotify.com/playlist/37i9dQZF1DWTWdbR13PQYH,2004,0cZDC7uxNK8lqQ3GgyvCnD,Nobody's Home,67,Under My Skin,0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,"['canadian pop', 'candy pop', 'dance pop', 'pop']",76,0.348,0.907,5,-3.66,0,0.0497,0.000516,0.0,0.161,0.177,185.406,212413,4
https://open.spotify.com/playlist/37i9dQZF1DX8XZ6AUo9R4R,2016,09CtPGIpYB4BrO8qb1RGsF,Sorry,84,Purpose (Deluxe),1uNFoZAHBGtllmzznpCI3s,Justin Bieber,"['canadian pop', 'pop']",89,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,200787,4
https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,5X8kkUaUlAyAUr9TYqDFTH,All For You,63,All For You,4qwGe91Bz9K2T8jXTZ815W,Janet Jackson,"['dance pop', 'r&b', 'urban contemporary']",65,0.753,0.934,2,-3.011,1,0.0736,0.0174,0.065,0.128,0.73,113.525,329933,3
https://open.spotify.com/playlist/37i9dQZF1DX1vSJnMeoy3V,2006,1GHqc0e7PQ6aEyGlvfSJzS,Where'd You Go (feat. Holly Brook & Jonah Matranga),52,The Rising Tied (Deluxe Edition),7dWYWUbO68rXJOcyA7SpJk,Fort Minor,['rap rock'],59,0.682,0.819,1,-3.309,0,0.236,0.258,0.00194,0.116,0.256,180.001,231867,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,86,Up All Night,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,"['boy band', 'pop', 'post-teen pop', 'talent show']",84,0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,199987,4
https://open.spotify.com/playlist/37i9dQZF1DWTWdbR13PQYH,2004,6Nq5lE0CeOAAAqN4qhkbZU,Suga Suga,74,Tha Smokin' Nephew,12PSlydMSjEHzSCj9X5qv7,Baby Bash,"['chicano rap', 'latin hip hop', 'pop rap', 'southern hip hop', 'texas latin rap', 'urban contemporary']",62,0.662,0.748,5,-3.041,0,0.268,0.688,8.43e-06,0.0841,0.535,82.331,239027,4
https://open.spotify.com/playlist/37i9dQZF1DX8XZ6AUo9R4R,2016,1SN1vSPsr4V4tIUTR3s8YW,Fast Car,77,Blue,1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,"['pop', 'pop dance', 'tropical house', 'uk dance']",74,0.672,0.578,9,-6.621,1,0.0569,0.469,0.0,0.312,0.548,113.945,212424,4
https://open.spotify.com/playlist/37i9dQZF1DX0h0QnLkMBl4,2014,0Dc7J9VPV4eOInoxUiZrsL,Don't Tell 'Em,74,Late Nights: The Album,3KV3p5EY4AvKxOlhGHORLg,Jeremih,"['chicago rap', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",73,0.856,0.527,2,-5.225,1,0.0997,0.392,0.0,0.11,0.386,98.052,266840,4
https://open.spotify.com/playlist/37i9dQZF1DX0h0QnLkMBl4,2014,14OxJlLdcHNpgsm4DRwDOB,Habits (Stay High),76,Queen Of The Clouds,4NHQUGzhtTLFvgF5SZesLK,Tove Lo,"['dance pop', 'metropopolis', 'pop', 'swedish electropop', 'swedish pop', 'swedish synthpop']",73,0.729,0.65,5,-3.539,1,0.0313,0.0702,6.69e-05,0.0829,0.347,110.02,209160,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,6D60klaHqbCl9ySc8VcRss,Stronger (What Doesn't Kill You),68,Stronger (Deluxe Version),3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,"['dance pop', 'pop', 'talent show']",74,0.562,0.939,0,-4.282,1,0.0475,0.046,0.0,0.112,0.684,116.044,221947,4
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,5s4catxeZsaWFnOrvrXZHf,That's the Way It Is,60,The Very Best of Celine Dion,4S9EykWXhStSc15wEx8QFK,Céline Dion,['canadian pop'],74,0.634,0.886,9,-5.424,1,0.0434,0.154,0.0,0.118,0.577,93.04,241373,4
https://open.spotify.com/playlist/56r5qRUv3jSxADdmBkhcz7,2022,1r8ZCjfrQxoy2wVaBUbpwg,Thousand Miles,72,Thousand Miles,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,['australian hip hop'],79,0.376,0.657,7,-4.658,1,0.0768,0.0858,0.0,0.0884,0.203,80.565,164782,4
https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,86,Illuminate (Deluxe),7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']",82,0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.969,121.998,199440,4
https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,5sdQOyqq2IDhvmx2lHOpwd,Super Shy,84,NewJeans 'Super Shy',6HvZYsbFfjnjFrWF950C9d,NewJeans,"['k-pop', 'k-pop girl group']",80,0.776,0.817,5,-6.018,0,0.0748,0.18,3.44e-05,0.146,0.515,149.921,154667,4
https://open.spotify.com/playlist/37i9dQZF1DX9ukdrXQLJGZ,2015,1rIKgCH4H52lrvDcz50hS8,Lush Life,83,So Good,1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,"['pop', 'scandipop', 'swedish electropop', 'swedish pop']",78,0.694,0.712,7,-3.923,0,0.046,0.132,0.0,0.211,0.799,98.023,201122,4
https://open.spotify.com/playlist/37i9dQZF1DX0P7PzzKwEKl,2002,6UEfyhyfhYQsyipxOd95Ie,The Ketchup Song (Aserejé) - Spanglish Version,68,Hijas del Tomate,1e8GEl48ktvfDpruMKB6Oe,Las Ketchup,[],53,0.607,0.923,1,-6.777,1,0.0948,0.0193,1.1e-06,0.0924,0.868,184.819,213973,4
https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,2Y0iGXY6m6immVb2ktbseM,Little Dark Age,79,Little Dark Age,0SwO7SWeDHJijQ3XNS7xEE,MGMT,"['alternative rock', 'indie rock', 'indietronica', 'modern rock', 'rock']",75,0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512,299960,4
https://open.spotify.com/playlist/37i9dQZF1DWWzQTBs5BHX9,2005,7BKi4ZcyMBXeAvJ1OPxhdV,Outta Control - Remix,59,Outta Control (Remix),3q7HBObVc0L8jNeTe5Gofh,50 Cent,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",83,0.77,0.587,8,-5.99,0,0.265,0.0268,0.0,0.0621,0.574,92.009,247973,4
https://open.spotify.com/playlist/37i9dQZF1DX0h0QnLkMBl4,2014,2ixsaeFioXJmMgkkbd4uj1,Budapest,83,Wanted on Voyage (Expanded Edition),2ysnwxxNtSgbb9t1m2Ur4j,George Ezra,"['folk-pop', 'neo-singer-songwriter']",73,0.717,0.455,5,-8.303,1,0.0276,0.0846,0.0,0.11,0.389,127.812,200733,4
https://open.spotify.com/playlist/37i9dQZF1DX0h0QnLkMBl4,2014,2vzMWO0T008m86yDnXwkII,Blame It on Me,69,Wanted on Voyage (Expanded Edition),2ysnwxxNtSgbb9t1m2Ur4j,George Ezra,"['folk-pop', 'neo-singer-songwriter']",73,0.537,0.757,3,-3.374,1,0.0274,0.473,0.0,0.341,0.421,103.882,196400,4
https://open.spotify.com/playlist/37i9dQZF1DWWzQTBs5BHX9,2005,4MtDnnAJ1AtWit10FRmZdW,Don't Phunk With My Heart,56,Monkey Business,1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,"['dance pop', 'pop', 'pop rap']",80,0.689,0.929,5,-2.76,0,0.0608,0.00933,0.0,0.548,0.609,130.899,239773,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,7Hqig8kp32q2Ire3ECQvWM,Paparazzi,73,The Fame,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,"['art pop', 'dance pop', 'pop']",85,0.762,0.692,5,-3.973,0,0.0438,0.113,0.0,0.094,0.397,114.906,208307,4
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,0SKjqIViHaXWhmaKuJbMrq,Sound Of The Underground,60,Sound Of The Underground,12EtLdLfJ41vUOoVzPZIUy,Girls Aloud,"['europop', 'girl group', 'talent show']",54,0.568,0.867,11,-5.861,1,0.0365,0.00344,4.67e-05,0.328,0.88,163.944,221427,4
https://open.spotify.com/playlist/37i9dQZF1DX1vSJnMeoy3V,2006,4NeOWqHmlrGRuBvsLJC9rL,My Love (feat. T.I.),77,FutureSex/LoveSounds Deluxe Edition,31TPClRtHm23RisEBtV3X7,Justin Timberlake,"['dance pop', 'pop']",83,0.771,0.68,11,-5.881,0,0.224,0.277,1.18e-05,0.682,0.808,119.952,276160,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,0rFZaQ4crlGAzuCjWCQ2xu,Body Party,65,Ciara,2NdeV5rLm47xAvogXrYhJX,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",70,0.577,0.576,2,-6.299,1,0.0563,0.0143,0.0,0.602,0.12,133.973,234040,4
https://open.spotify.com/playlist/56r5qRUv3jSxADdmBkhcz7,2022,4fouWK6XVHhzl78KzQ1UjL,abcdefu,77,abcdefu,2VSHKHBTiXWplO8lxcnUC9,GAYLE,['modern alternative pop'],63,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,4
https://open.spotify.com/playlist/37i9dQZF1DX0P7PzzKwEKl,2002,0eFklulxFnNCypNSrywzSB,One Last Breath - Radio Version,51,With Arms Wide Open: A Retrospective,43sZBwHjahUvgbx1WNIkIz,Creed,"['alternative metal', 'nu metal', 'post-grunge']",70,0.38,0.725,2,-6.094,1,0.0365,0.00571,0.00015,0.3,0.202,130.581,242000,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,6CjtS2JZH9RkDz5UVInsa9,Thrift Shop (feat. Wanz),80,The Heist,5BcAKTbp20cv7tC5VqPFoC,Macklemore & Ryan Lewis,"['pop rap', 'seattle hip hop']",74,0.781,0.526,6,-6.986,0,0.293,0.0633,0.0,0.0457,0.665,94.993,235613,4
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,60g4sp8i3gXSb1EkphMl1g,Crash and Burn,54,Affirmation,3NRFinRTEqUCfaTTZmk8ek,Savage Garden,"['boy band', 'dance pop', 'pop rock']",64,0.581,0.607,4,-8.458,1,0.028,0.189,1.6e-06,0.0882,0.213,102.03,281467,4
https://open.spotify.com/playlist/37i9dQZF1DX1vSJnMeoy3V,2006,6MBEjJlXQYXr8dfxDvZuoA,Do It To It,63,Unappreciated,1c70yCa8sRgIiQxl3HOEFo,Cherish,"['atl hip hop', 'girl group', 'hip pop', 'r&b', 'southern hip hop', 'urban contemporary']",64,0.826,0.67,2,-5.559,1,0.169,0.00798,0.0,0.495,0.794,74.007,226293,4
https://open.spotify.com/playlist/37i9dQZF1DX1vSJnMeoy3V,2006,5i9UKSttY3V7x9OnYZsMBX,A Moment Like This,54,Spirit,5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis,"['british soul', 'dance pop', 'pop', 'talent show']",65,0.261,0.562,8,-3.667,1,0.0301,0.423,7.54e-06,0.131,0.167,70.543,257293,4
https://open.spotify.com/playlist/37i9dQZF1DWWzQTBs5BHX9,2005,3DQVgcqaP3iSMbaKsd57l5,I Bet You Look Good On The Dancefloor,75,"Whatever People Say I Am, That's What I'm Not",7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",86,0.535,0.948,6,-4.19,0,0.0356,0.00225,0.0,0.376,0.778,103.183,173680,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,4Lxseh0wN7N0ljiOh8KwbU,Come & Go (with Marshmello),60,Come & Go (with Marshmello),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,"['chicago rap', 'melodic rap', 'rap']",87,0.625,0.811,0,-5.183,1,0.0659,0.0173,0.0,0.16,0.532,144.994,205485,4
https://open.spotify.com/playlist/56r5qRUv3jSxADdmBkhcz7,2022,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,86,Un Verano Sin Ti,4q3ewBCX7sLwd24euuV69X,Bad Bunny,"['reggaeton', 'trap latino', 'urbano latino']",95,0.911,0.712,1,-5.105,0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,178567,4
https://open.spotify.com/playlist/5GhQiRkGuqzpWZSE7OU4Se,2021,4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,84,Happier Than Ever,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,"['art pop', 'pop']",89,0.332,0.225,0,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055,298899,3
https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,6IFOw9Ck9mWHRQgw6QrPYx,Music (feat. Marvin Gaye),57,Music,2VX0o9LDIVmKIgpnwdJpOJ,Erick Sermon,"['hardcore hip hop', 'hip hop']",48,0.897,0.466,10,-9.053,0,0.203,0.187,1.35e-06,0.0757,0.884,100.01,223133,4
https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,6GGtHZgBycCgGBUhZo81xe,Say Yes To Heaven,86,Say Yes To Heaven,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,"['art pop', 'pop']",90,0.49,0.352,6,-11.577,0,0.0254,0.709,0.0856,0.114,0.166,99.992,209156,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,52K4Nl7eVNqUpUeJeWJlwT,Break the Ice,61,Blackout,26dSoYclwsYLMAKD3tpOr4,Britney Spears,"['dance pop', 'pop']",81,0.712,0.911,5,-3.866,0,0.0445,0.689,8.02e-06,0.107,0.85,117.533,196053,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,0TAmnCzOtqRfvA38DDLTjj,Little Things,73,Take Me Home (Expanded Edition),4AK6F7OLvEQ5QYCBNiQWHq,One Direction,"['boy band', 'pop', 'post-teen pop', 'talent show']",84,0.709,0.22,7,-11.856,1,0.0327,0.811,0.0,0.175,0.53,110.076,219040,4
https://open.spotify.com/playlist/37i9dQZF1DX0h0QnLkMBl4,2014,1JCCdiru7fhstOIF4N7WJC,Amnesia,62,5 Seconds Of Summer,5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,"['boy band', 'pop']",77,0.572,0.499,2,-5.237,1,0.0311,0.0283,0.0,0.213,0.108,101.593,237248,4
https://open.spotify.com/playlist/37i9dQZF1DWWzQTBs5BHX9,2005,2wGSgTmgSF3xjRrHkTc25R,Hate It Or Love It,82,The Documentary,0NbfKEOTQCcwd6o7wSDOHI,The Game,"['detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",72,0.802,0.785,9,-4.781,1,0.207,0.14,0.0,0.123,0.435,99.998,206400,4
https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,4BdGO1CaObRD4La9l5Zanz,Sit Next to Me,72,Sacred Hearts Club,7gP3bB2nilZXLfPHJhMdvc,Foster The People,"['indietronica', 'modern alternative rock', 'modern rock', 'rock']",72,0.638,0.738,6,-4.976,0,0.0292,0.117,0.000384,0.689,0.657,97.021,243147,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,4AYX69oFP3UOS1CFmV9UfO,Bottoms Up (feat. Nicki Minaj),72,"Passion, Pain & Pleasure (Deluxe Version)",2iojnBLj0qIMiKPvVhLnsH,Trey Songz,"['dance pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",69,0.844,0.601,1,-5.283,1,0.157,0.0205,0.0,0.385,0.331,73.989,242013,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,5ujh1I7NZH5agbwf7Hp8Hc,Swimming Pools (Drank) - Extended Version,69,"good kid, m.A.A.d city (Deluxe)",2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",90,0.716,0.485,1,-7.745,1,0.404,0.123,2.69e-05,0.604,0.26,74.132,313787,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,85,Animal (Expanded Edition),6LqNN22kT3074XbTVUrhzX,Kesha,"['dance pop', 'pop']",79,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,199693,4
https://open.spotify.com/playlist/37i9dQZF1DX0h0QnLkMBl4,2014,1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,84,x (Deluxe Edition),6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",87,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,6Wx88Mv6b9ofjKMKkdwOJd,New Divide,70,Transformers: Revenge Of The Fallen The Album,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",86,0.493,0.808,5,-3.365,0,0.0362,0.000235,0.0,0.0983,0.38,117.971,268613,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,6J2LdBN97cDWn0MLxYh9HB,July,85,THE END OF EVERYTHING,55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,"['alt z', 'pop']",73,0.708,0.186,9,-8.953,0,0.042,0.868,0.0,0.0779,0.322,72.541,156106,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,4EWCNWgDS8707fNSZ1oaA5,Heartless,88,808s & Heartbreak,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,"['chicago rap', 'hip hop', 'rap']",94,0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,211000,4
https://open.spotify.com/playlist/5GhQiRkGuqzpWZSE7OU4Se,2021,1D3z6HTiQsNmZxjl7F7eoG,m y . l i f e (with 21 Savage & Morray),77,The Off-Season,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",88,0.597,0.587,7,-7.026,0,0.137,0.0622,0.0,0.214,0.0753,140.021,218802,4
